fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,reportedEPS,Sector,Industry
2015-12-31,68005000000.0,26912000000.0,2793000000.0,13034000000.0,3756000000.0,8780000000.0,40216000000.0,13415000000.0,23705000000.0,20174000000.0,4569000000.0,15605000000.0,14011000000.0,3729000000.0,10241000000.0,1134000000.0,2749000000.0,32100000000.0,14121000000.0,3243000000.0,406000000.0,4557000000.0,1546000000.0,4103000000.0,,2400000000.0,3011000000.0,14442000000.0,3946000000.0,6321000000.0,1028000000.0,35633000000.0,13372000000.0,40870000000.0,12693000000.0,1256367980.0,SLB,-19668000000,35475000000.0,29169000000,28321000000.0,6510000000,494000000.0,1094000000.0,2017000000,52000000.0,-316000000.0,30000000.0,346000000.0,,236000000.0,3200000000.0,354000000.0,2818000000,746000000,346000000.0,2072000000.0,1720000000.0,3164000000,3518000000.0,2072000000,3.37,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2014-12-31,66904000000.0,24694000000.0,3130000000.0,7501000000.0,4628000000.0,11171000000.0,37002000000.0,15396000000.0,21568000000.0,20141000000.0,4654000000.0,15487000000.0,8035000000.0,3677000000.0,4371000000.0,1250000000.0,2203000000.0,28855000000.0,14176000000.0,4344000000.0,,2765000000.0,1521000000.0,5652000000.0,,1500000000.0,1244000000.0,628000000.0,3021000000.0,7067000000.0,1317000000.0,37850000000.0,11772000000.0,41333000000.0,12495000000.0,1275312404.0,SLB,-38598000000,48580000000.0,38938000000,37398000000.0,10576000000,475000000.0,1217000000.0,2796000000,51000000.0,-349000000.0,20000000.0,369000000.0,,291000000.0,3200000000.0,344000000.0,7366000000,1928000000,369000000.0,5643000000.0,3786000000.0,7735000000,8079000000.0,5438000000,5.57,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2013-12-31,9316000000.0,26225000000.0,3472000000.0,8370000000.0,4603000000.0,11497000000.0,40478000000.0,15096000000.0,20068000000.0,19415000000.0,1856000000.0,3737000000.0,3711000000.0,3680000000.0,4898000000.0,1467000000.0,2017000000.0,27465000000.0,13525000000.0,4155000000.0,,2783000000.0,964000000.0,13940000000.0,,11989000000.0,1819000000.0,10393000000.0,12953000000.0,6587000000.0,1169000000.0,39469000000.0,8135000000.0,37966000000.0,12192000000.0,1307330369.0,SLB,8733000000,13050000000.0,36533000000,35331000000.0,9344000000,416000000.0,1174000000.0,2937000000,33000000.0,-391000000.0,11000000.0,391000000.0,,1193000000.0,3100000000.0,330000000.0,8580000000,1848000000,391000000.0,6801000000.0,8066000000.0,8971000000,9301000000.0,6732000000,4.8,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2012-12-31,8501000000.0,24156000000.0,1905000000.0,6274000000.0,4785000000.0,11351000000.0,36873000000.0,14780000000.0,18388000000.0,3807000000.0,47000000.0,3760000000.0,2194000000.0,1747000000.0,4369000000.0,1403000000.0,959000000.0,26689000000.0,12368000000.0,3550000000.0,,2121000000.0,958000000.0,14321000000.0,,25998000000.0,1163000000.0,9509000000.0,26956000000.0,6697000000.0,1150000000.0,34751000000.0,6160000000.0,32887000000.0,11912000000.0,1328255773.0,SLB,8196000000,11800000000.0,33953000000,32885000000.0,6094000000,405000000.0,1153000000.0,2442000000,30000000.0,-340000000.0,-331000000.0,9000000.0,,172000000.0,2900000000.0,331000000.0,7190000000,1700000000,340000000.0,5230000000.0,5159000000.0,7199000000,7530000000.0,5490000000,4.19,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2011-12-31,55201000000.0,20539000000.0,1705000000.0,4827000000.0,4700000000.0,9500000000.0,34237000000.0,12993000000.0,16558000000.0,13244000000.0,4882000000.0,8362000000.0,2074000000.0,1522000000.0,3122000000.0,1056000000.0,686000000.0,23809000000.0,10538000000.0,3389000000.0,,1377000000.0,336000000.0,13271000000.0,,26701000000.0,1041000000.0,8556000000.0,27037000000.0,5772000000.0,1252000000.0,31263000000.0,5679000000.0,28860000000.0,11639000000.0,1333775406.0,SLB,38998000000,9740000000.0,542000000,28802000000.0,37346000000,427000000.0,1061000000.0,1950000000,3000000.0,-298000000.0,3000000.0,298000000.0,,129000000.0,2700000000.0,324000000.0,6489000000,1492000000,298000000.0,4516000000.0,4208000000.0,6787000000,7111000000.0,4997000000,3.67,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2010-12-31,51767000000.0,18098000000.0,1764000000.0,4990000000.0,3804000000.0,8278000000.0,33275000000.0,12071000000.0,14608000000.0,19114000000.0,5162000000.0,13952000000.0,1385000000.0,1555000000.0,3226000000.0,975000000.0,535000000.0,20323000000.0,10865000000.0,2649000000.0,,2595000000.0,381000000.0,9458000000.0,,13235000000.0,2214000000.0,5517000000.0,13616000000.0,5621000000.0,1043000000.0,31226000000.0,3136000000.0,25210000000.0,11920000000.0,1361171428.0,SLB,4727000000,26672000000.0,22720000000,21097000000.0,2549000000,650000000.0,919000000.0,2385000000,50000000.0,-207000000.0,,207000000.0,-35000000.0,1484000000.0,2400000000.0,190000000.0,5146000000,879000000,207000000.0,4255000000.0,4173000000.0,5353000000,5543000000.0,4267000000,2.85,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2009-12-31,33465000000.0,13650000000.0,617000000.0,4616000000.0,1866000000.0,6088000000.0,19527000000.0,9660000000.0,11845000000.0,6091000000.0,786000000.0,5305000000.0,2306000000.0,3044000000.0,3999000000.0,926000000.0,356000000.0,14236000000.0,7259000000.0,,,804000000.0,360000000.0,6977000000.0,,4355000000.0,444000000.0,4355000000.0,5480000000.0,1131000000.0,962000000.0,19120000000.0,5002000000.0,22019000000.0,4777000000.0,1194812901.0,SLB,4684000000,22702000000.0,18018000000,17245000000.0,3259000000,623000000.0,802000000.0,1646000000,61000000.0,-221000000.0,,221000000.0,,273000000.0,2100000000.0,2476000000.0,3904000000,770000000,221000000.0,3156000000.0,3361000000.0,4125000000,4155000000.0,3134000000,2.78,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC"
2023-12-31,61525000000.0,23502000000.0,7925000000.0,8095000000.0,6178000000.0,7530000000.0,33395000000.0,5462000000.0,,21280000000.0,3231000000.0,18049000000.0,,939000000.0,170000000.0,1699000000.0,9582000000.0,45669000000.0,18539000000.0,6849000000.0,8996000000.0,3881000000.0,2085000000.0,29581000000.0,99000000.0,18358000000.0,1710000000.0,,20443000000.0,3434000000.0,6265000000.0,15856000000.0,38008000000.0,47979000000.0,958000000.0,651800000.0,HON,7760000000,36634000000.0,28874000000,22995000000.0,425000000,5127000000.0,1456000000.0,7335000000,321000000.0,-19000000.0,302000000.0,19000000.0,36653000000.0,840000000.0,659000000.0,366000000.0,7145000000,1487000000,765000000.0,5672000000.0,4998000000.0,7164000000,7530000000.0,5658000000,9.17,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2022-12-31,62275000000.0,24982000000.0,9627000000.0,10110000000.0,5538000000.0,7440000000.0,38172000000.0,5471000000.0,9291000000.0,20719000000.0,3222000000.0,17497000000.0,,945000000.0,483000000.0,1894000000.0,9513000000.0,45578000000.0,19938000000.0,6329000000.0,9472000000.0,4447000000.0,2717000000.0,28623000000.0,145000000.0,16853000000.0,1653000000.0,,19570000000.0,4692000000.0,6469000000.0,16697000000.0,34443000000.0,45093000000.0,958000000.0,667600000.0,HON,5505000000,35397000000.0,29892000000,22347000000.0,-2382000000,5214000000.0,1478000000.0,7887000000,138000000.0,-21000000.0,138000000.0,21000000.0,35418000000.0,366000000.0,657000000.0,405000000.0,6378000000,1412000000,414000000.0,4967000000.0,4386000000.0,6399000000,6804000000.0,4966000000,8.78,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2021-12-31,64470000000.0,25372000000.0,10959000000.0,11523000000.0,5138000000.0,6830000000.0,39871000000.0,5562000000.0,8888000000.0,21369000000.0,3613000000.0,17756000000.0,366000000.0,1222000000.0,564000000.0,1881000000.0,10134000000.0,45901000000.0,19508000000.0,6484000000.0,8777000000.0,5345000000.0,3542000000.0,28997000000.0,99000000.0,16057000000.0,1746000000.0,,19599000000.0,3669000000.0,7087000000.0,18569000000.0,30462000000.0,42827000000.0,958000000.0,684800000.0,HON,5268000000,34343000000.0,29075000000,23394000000.0,-1746000000,4798000000.0,1333000000.0,7014000000,102000000.0,-24000000.0,102000000.0,24000000.0,34367000000.0,1378000000.0,674000000.0,530000000.0,7167000000,1625000000,343000000.0,5610000000.0,6028000000.0,7191000000,7721000000.0,5542000000,8.05,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2020-12-31,64586000000.0,28175000000.0,14275000000.0,15220000000.0,4489000000.0,6827000000.0,36995000000.0,5570000000.0,8767000000.0,19618000000.0,3560000000.0,16058000000.0,,1051000000.0,945000000.0,1639000000.0,9412000000.0,47037000000.0,19197000000.0,5750000000.0,8321000000.0,6042000000.0,3597000000.0,29843000000.0,124000000.0,18787000000.0,2385000000.0,,22384000000.0,3698000000.0,6975000000.0,17549000000.0,27229000000.0,39905000000.0,958000000.0,696800000.0,HON,10468000000,32678000000.0,27960000000,22169000000.0,3343000000,4772000000.0,1334000000.0,7125000000,107000000.0,-27000000.0,107000000.0,27000000.0,32705000000.0,675000000.0,644000000.0,427000000.0,5926000000,1147000000,359000000.0,4865000000.0,4599000000.0,5953000000,6380000000.0,4779000000,7.1,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2019-12-31,58679000000.0,24303000000.0,9067000000.0,10416000000.0,4421000000.0,7493000000.0,34866000000.0,5325000000.0,8388000000.0,19297000000.0,3734000000.0,15563000000.0,,980000000.0,1349000000.0,1973000000.0,8688000000.0,40185000000.0,18098000000.0,5730000000.0,7301000000.0,4892000000.0,3516000000.0,24148000000.0,156000000.0,12486000000.0,1317000000.0,,16002000000.0,4986000000.0,6766000000.0,18494000000.0,23836000000.0,37693000000.0,958000000.0,711100000.0,HON,12370000000,36905000000.0,30835000000,24339000000.0,4318000000,5519000000.0,1556000000.0,8052000000,255000000.0,-30000000.0,255000000.0,30000000.0,36935000000.0,1065000000.0,673000000.0,480000000.0,7472000000,1329000000,357000000.0,6230000000.0,6388000000.0,7502000000,7982000000.0,6143000000,8.16,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2018-12-31,57773000000.0,24362000000.0,9287000000.0,10910000000.0,4326000000.0,7508000000.0,32592000000.0,5296000000.0,8114000000.0,19685000000.0,4139000000.0,15546000000.0,,1179000000.0,1623000000.0,1618000000.0,6869000000.0,39593000000.0,18924000000.0,5607000000.0,1264000000.0,6458000000.0,3586000000.0,22672000000.0,,12628000000.0,2872000000.0,,16214000000.0,4456000000.0,6402000000.0,18180000000.0,19771000000.0,33978000000.0,958000000.0,729600000.0,HON,12756000000,42259000000.0,36367000000,29046000000.0,3626000000,6051000000.0,1809000000.0,9130000000,217000000.0,-150000000.0,217000000.0,367000000.0,42259000000.0,1149000000.0,721000000.0,395000000.0,7424000000,659000000,367000000.0,6828000000.0,5569000000.0,3626000000,4021000000.0,6765000000,7.94,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2017-12-31,59470000000.0,26002000000.0,7059000000.0,10817000000.0,4613000000.0,8866000000.0,32738000000.0,5926000000.0,9261000000.0,22773000000.0,4496000000.0,18277000000.0,,1078000000.0,3758000000.0,1706000000.0,3372000000.0,42968000000.0,18861000000.0,6584000000.0,76000000.0,5309000000.0,3958000000.0,25668000000.0,,13924000000.0,1351000000.0,,17882000000.0,4770000000.0,5930000000.0,16502000000.0,15914000000.0,27481000000.0,958000000.0,750900000.0,HON,12390000000,40309000000.0,34575000000,28144000000.0,4124000000,6087000000.0,1835000000.0,8835000000,151000000.0,-165000000.0,151000000.0,316000000.0,-225000000.0,963000000.0,717000000.0,398000000.0,6907000000,5362000000,316000000.0,1698000000.0,2016000000.0,4124000000,4522000000.0,1545000000,7.06,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2016-12-31,54566000000.0,23058000000.0,7843000000.0,9363000000.0,4366000000.0,8818000000.0,30324000000.0,5793000000.0,8714000000.0,22341000000.0,4634000000.0,17707000000.0,,1004000000.0,1520000000.0,1152000000.0,1603000000.0,34777000000.0,16331000000.0,5690000000.0,81000000.0,3593000000.0,3366000000.0,19084000000.0,,12409000000.0,227000000.0,,15775000000.0,4897000000.0,4110000000.0,19369000000.0,13366000000.0,28710000000.0,958000000.0,760800000.0,HON,12152000000,39522000000.0,33487000000,27677000000.0,3672000000,5574000000.0,1864000000.0,8480000000,106000000.0,-232000000.0,106000000.0,338000000.0,220000000.0,739000000.0,726000000.0,304000000.0,6415000000,1603000000,338000000.0,4846000000.0,4641000000.0,3672000000,3976000000.0,4812000000,6.53,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2015-12-31,49316000000.0,20053000000.0,5455000000.0,5455000000.0,4420000000.0,8075000000.0,28554000000.0,5789000000.0,9119000000.0,20472000000.0,4577000000.0,15895000000.0,,943000000.0,2080000000.0,2103000000.0,1776000000.0,31033000000.0,18371000000.0,5580000000.0,99000000.0,6514000000.0,5937000000.0,12742000000.0,,6131000000.0,577000000.0,,12068000000.0,4414000000.0,4348000000.0,18283000000.0,11664000000.0,26147000000.0,958000000.0,770400000.0,HON,11834000000,38452000000.0,32158000000,26747000000.0,4567000000,5006000000.0,1856000000.0,7267000000,104000000.0,,,310000000.0,-129000000.0,68000000.0,672000000.0,211000000.0,6507000000,1739000000,310000000.0,4847000000.0,3698000000.0,4567000000,4778000000.0,4768000000,6.1,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2014-12-31,45451000000.0,22191000000.0,6959000000.0,6959000000.0,4405000000.0,7960000000.0,22402000000.0,5383000000.0,9119000000.0,14996000000.0,2208000000.0,12788000000.0,1479000000.0,919000000.0,2114000000.0,2145000000.0,1558000000.0,27794000000.0,14773000000.0,5365000000.0,93000000.0,2637000000.0,1698000000.0,13036000000.0,,6985000000.0,939000000.0,,8683000000.0,4677000000.0,4282000000.0,17657000000.0,9995000000.0,23115000000.0,958000000.0,782200000.0,HON,11349000000,40091000000.0,35000000000,28957000000.0,3414000000,5518000000.0,1892000000.0,7935000000,102000000.0,,,318000000.0,-215000000.0,305000000.0,667000000.0,257000000.0,5728000000,1489000000,318000000.0,4329000000.0,1965000000.0,3414000000,3671000000.0,4239000000,5.56,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2013-12-31,45435000000.0,21164000000.0,6422000000.0,6422000000.0,4293000000.0,7929000000.0,23308000000.0,5278000000.0,9339000000.0,15560000000.0,2514000000.0,13046000000.0,,143000000.0,1594000000.0,1671000000.0,2077000000.0,27968000000.0,14181000000.0,5174000000.0,44000000.0,729000000.0,97000000.0,13761000000.0,,7433000000.0,632000000.0,,7530000000.0,4844000000.0,3734000000.0,17467000000.0,9374000000.0,20383000000.0,958000000.0,783800000.0,HON,10691000000,38856000000.0,34810000000,28364000000.0,2636000000,5190000000.0,1804000000.0,8220000000,69000000.0,-327000000.0,,327000000.0,128000000.0,238000000.0,670000000.0,319000000.0,5374000000,1450000000,327000000.0,3924000000.0,6083000000.0,5701000000,6020000000.0,3924000000,4.97,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2012-12-31,41853000000.0,17598000000.0,4634000000.0,4634000000.0,4235000000.0,7429000000.0,21703000000.0,5001000000.0,9026000000.0,14874000000.0,2449000000.0,12425000000.0,,424000000.0,587000000.0,631000000.0,1205000000.0,28878000000.0,13045000000.0,4736000000.0,47000000.0,701000000.0,76000000.0,15592000000.0,,7020000000.0,625000000.0,,7096000000.0,5081000000.0,5913000000.0,12975000000.0,8801000000.0,17799000000.0,958000000.0,782800000.0,HON,9374000000,37278000000.0,34454000000,28291000000.0,299000000,5218000000.0,1847000000.0,9426000000,58000000.0,-351000000.0,,351000000.0,-36000000.0,70000000.0,660000000.0,266000000.0,3870000000,944000000,351000000.0,2926000000.0,3031000000.0,4221000000,4487000000.0,2926000000,4.5,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2011-12-31,39808000000.0,16134000000.0,3698000000.0,3698000000.0,4264000000.0,7228000000.0,22240000000.0,4804000000.0,8919000000.0,14335000000.0,2477000000.0,11858000000.0,,362000000.0,484000000.0,484000000.0,1200000000.0,29002000000.0,12275000000.0,4738000000.0,77000000.0,75000000.0,60000000.0,16777000000.0,,6896000000.0,15000000.0,,6956000000.0,6863000000.0,6158000000.0,10806000000.0,8948000000.0,16083000000.0,958000000.0,774700000.0,HON,7973000000,36529000000.0,28556000000,28556000000.0,-2042000000,5399000000.0,1799000000.0,10015000000,58000000.0,-376000000.0,,376000000.0,-50000000.0,84000000.0,699000000.0,249000000.0,2484000000,417000000,376000000.0,1858000000.0,1694000000.0,2860000000,3109000000.0,2067000000,4.05,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2010-12-31,37834000000.0,15486000000.0,2650000000.0,2650000000.0,3822000000.0,6841000000.0,21348000000.0,4724000000.0,8677000000.0,13199000000.0,1924000000.0,11275000000.0,,413000000.0,458000000.0,455000000.0,1150000000.0,27168000000.0,11724000000.0,4199000000.0,94000000.0,889000000.0,366000000.0,14940000000.0,,6278000000.0,523000000.0,,6644000000.0,6484000000.0,5898000000.0,10666000000.0,8299000000.0,15097000000.0,958000000.0,783000000.0,HON,7629000000,32350000000.0,24721000000,24721000000.0,5000000,4618000000.0,1450000000.0,7846000000,40000000.0,-386000000.0,,386000000.0,-13000000.0,97000000.0,707000000.0,263000000.0,2787000000,765000000,386000000.0,1944000000.0,1901000000.0,3173000000,3436000000.0,2022000000,2.61,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2009-12-31,35993000000.0,13936000000.0,2801000000.0,2801000000.0,3446000000.0,6274000000.0,18953000000.0,4847000000.0,8674000000.0,12239000000.0,1745000000.0,10494000000.0,,262000000.0,,381000000.0,1016000000.0,27132000000.0,11147000000.0,3633000000.0,,1361000000.0,343000000.0,14863000000.0,,7264000000.0,1018000000.0,,7607000000.0,6153000000.0,6453000000.0,8861000000.0,8995000000.0,14023000000.0,958000000.0,755121951.0,HON,6896000000,29951000000.0,23055000000,23260000000.0,-997000000,4323000000.0,1321000000.0,4434000000,33000000.0,,,459000000.0,-45000000.0,54000000.0,686000000.0,250000000.0,1984000000,436000000,458000000.0,1492000000.0,2153000000.0,-997000000,-747000000.0,1548000000,2.85,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES
2023-12-31,48731992000.0,9918133000.0,7116913000.0,7139488000.0,408936000.0,1639257000.0,9232702000.0,1491444000.0,855043000.0,12722701000.0,12722701000.0,,30934000.0,,20973000.0,2780247000.0,5664359000.0,28143679000.0,8860655000.0,747412000.0,1442969000.0,400000000.0,399844000.0,18751652000.0,,14478000000.0,399844000.0,14143417000.0,14878000000.0,6270430000.0,2561434000.0,20588313000.0,6922200000.0,22589286000.0,5145172000.0,432759584.0,NFLX,14007929000,33723297000.0,19715368000,19715368000.0,6954003000,6110168000.0,2675758000.0,8785926000,,-699826000.0,,699826000.0,-176296000.0,,,14554384000.0,6205405000,797415000,699826000.0,5407990000.0,5401351000.0,6905231000,21508387000.0,5407990000,12.01,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2022-12-31,48594768000.0,9266473000.0,5147176000.0,6081858000.0,392735000.0,2424388000.0,8818704000.0,1398257000.0,753741000.0,32736713000.0,32736713000.0,,,,911276000.0,3208021000.0,5193325000.0,27817367000.0,7930974000.0,671513000.0,1264661000.0,0.0,0.0,19027619000.0,,14274000000.0,,14353076000.0,14274000000.0,5994800000.0,2452040000.0,20777401000.0,824190000.0,17181296000.0,4637601000.0,445346776.0,NFLX,12447265000,31615550000.0,19168285000,19168285000.0,5632831000,5689393000.0,2711041000.0,8400434000,,-706212000.0,337310000.0,706212000.0,353111000.0,337310000.0,,14362814000.0,5263929000,772005000,706212000.0,4491924000.0,4315113000.0,5970141000,20332955000.0,4491924000,9.95,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2021-12-31,44584663000.0,8069825000.0,6027804000.0,6055111000.0,323818000.0,913883000.0,8041872000.0,1323453000.0,616306000.0,30919539000.0,30919539000.0,,,,0.0,2042021000.0,4271846000.0,28735415000.0,8488966000.0,837483000.0,1209342000.0,699823000.0,699823000.0,19560722000.0,,15301000000.0,,14693072000.0,16000823000.0,5742318000.0,2459164000.0,15849248000.0,824190000.0,12689372000.0,4024561000.0,443963107.0,NFLX,12365161000,29697844000.0,17332683000,17332683000.0,6194509000,5565767000.0,2273885000.0,5565767000,,-765620000.0,411214000.0,765620000.0,430661000.0,411214000.0,,12438779000.0,5840103000,723875000,765620000.0,5116228000.0,5031335000.0,6605723000,19044502000.0,5116228000,11.24,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2020-12-31,39280359000.0,9761580000.0,8205550000.0,8205550000.0,203042000.0,742169000.0,6172555000.0,960183000.0,494790000.0,25383950000.0,25383950000.0,,,,,1556030000.0,3174646000.0,28215119000.0,7805785000.0,656183000.0,1117992000.0,499878000.0,499878000.0,19736881000.0,,21857087000.0,,15809095000.0,22356965000.0,5531732000.0,1982155000.0,11065240000.0,0.0,7573144000.0,3447698000.0,442895261.0,NFLX,9719737000,24996056000.0,15276319000,15276319000.0,4585289000,4751848000.0,1829600000.0,6735848000,,-767499000.0,1385940000.0,767499000.0,-533278000.0,-618441000.0,,10922622000.0,3199349000,437954000,767499000.0,2761395000.0,2829314000.0,3966848000,15507911000.0,2761395000,6.09,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2019-12-31,33975712000.0,6178504000.0,5018437000.0,5018437000.0,180999000.0,524669000.0,4824641000.0,565221000.0,416005000.0,24504567000.0,24504567000.0,,,,,1160067000.0,2727420000.0,26393555000.0,6855696000.0,674347000.0,924745000.0,190622000.0,0.0,17626148000.0,,20723441000.0,190622000.0,14759260000.0,20723441000.0,4413561000.0,1444276000.0,7582157000.0,,4811749000.0,2793929000.0,438806649.0,NFLX,7716234000,20156447000.0,12440213000,12440213000.0,2604254000,5445831000.0,1673000000.0,7118831000,,-626023000.0,84000000.0,626023000.0,45576000.0,84000000.0,,9403826000.0,2062231000,195315000,626023000.0,1866916000.0,1862977000.0,2688254000,12008080000.0,1866916000,4.13,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2018-12-31,25974400000.0,9694135000.0,3794483000.0,3794483000.0,178833000.0,206921000.0,1319311000.0,418281000.0,368519000.0,14960954000.0,14960954000.0,,,1298000.0,,748466000.0,910843000.0,20735635000.0,6487320000.0,562985000.0,760899000.0,,477417000.0,10489231000.0,,14873195000.0,,10360058000.0,14873195000.0,4686019000.0,129231000.0,5238765000.0,,2942359000.0,2315988000.0,436598597.0,NFLX,5826803000,15794341000.0,9967538000,9967538000.0,1605226000,4807763000.0,1218000000.0,7869871000,,-420493000.0,41725000.0,420493000.0,73953000.0,41725000.0,,7656457000.0,1226458000,15216000,420493000.0,1211242000.0,1212217000.0,1646951000,9303408000.0,1211242000,2.68,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2017-12-31,19012742000.0,7669974000.0,2822795000.0,2822795000.0,,,971713000.0,319404000.0,321814000.0,10371055000.0,10371055000.0,,,1276000.0,,536245000.0,652309000.0,15430786000.0,5466312000.0,359555000.0,618622000.0,,315094000.0,6634646000.0,,9048828000.0,6499432000.0,6499432000.0,-61900000.0,4173041000.0,135246000.0,3581956000.0,,1731117000.0,1871396000.0,433392686.0,NFLX,3659713000,11692713000.0,8033000000,7659666000.0,838679000,3232690000.0,981000000.0,6130336000,,-238204000.0,115154000.0,238204000.0,-127900000.0,-115154000.0,,6330385000.0,485321000,-73608000,238204000.0,558929000.0,586937000.0,723525000,7169064000.0,558929000,1.25,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2016-12-31,13586610000.0,5720291000.0,1467576000.0,1733782000.0,,,591818000.0,250395000.0,294209000.0,7274501000.0,7274501000.0,,266206000.0,1517000.0,266206000.0,260202000.0,341423000.0,10906810000.0,4586657000.0,312842000.0,443472000.0,,197632000.0,3425488000.0,,3364311000.0,3364311000.0,3364311000.0,-35700000.0,3632711000.0,61188000.0,2679800000.0,,1128603000.0,1599762000.0,430054212.0,NFLX,2800768000,8830669000.0,6257462000,6029901000.0,379793000,2411277000.0,768000000.0,4609474000,,-150114000.0,30828000.0,150114000.0,22800000.0,30828000.0,,4924978000.0,260507000,73829000,150114000.0,186678000.0,181421000.0,410621000,5335599000.0,186678000,0.42,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2015-12-31,10202871000.0,5431840000.0,1809330000.0,2310715000.0,,,458214000.0,173412000.0,297346000.0,4312817000.0,4312817000.0,,501385000.0,,501385000.0,215127000.0,284802000.0,7979445000.0,3529624000.0,253491000.0,346721000.0,,140389000.0,2423461000.0,,2371362000.0,2371362000.0,2371362000.0,2511751000.0,2789023000.0,52099000.0,2223426000.0,,941925000.0,1324809000.0,427940440.0,NFLX,2188035000,6779511000.0,4591476000,4591476000.0,305826000,1945721000.0,570000000.0,3654626000,,-132716000.0,163941000.0,132716000.0,37300000.0,-31225000.0,,3547045000.0,141885000,19244000,132716000.0,122641000.0,83779000.0,274601000,3852871000.0,122641000,0.31,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2014-12-31,7042500000.0,3927053000.0,1113608000.0,1608496000.0,,,342856000.0,149875000.0,264816000.0,2773326000.0,2773326000.0,,494888000.0,,494888000.0,152423000.0,192246000.0,5184792000.0,2663154000.0,201581000.0,274586000.0,,69746000.0,959957000.0,,900000000.0,885849000.0,885849000.0,969746000.0,2117241000.0,59957000.0,1857708000.0,,819284000.0,1042870000.0,60415841.0,NFLX,1751896000,5504656000.0,3752760000,3752760000.0,402648000,1410027000.0,398200000.0,2624410000,,-50219000.0,,50219000.0,-8200000.0,-3060000.0,,2781798000.0,349369000,82570000,50219000.0,266799000.0,258778000.0,399588000,3184446000.0,266799000,0.52,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
